639 1587015670 0.000793 2.000000 0.000030 0.002855 0.000004
639 1587015671 0.000793 2.000000 0.000030 0.002855 0.000004
639 1587015672 0.000793 2.000000 0.000030 0.002855 0.000004
639 1587015673 0.000793 2.000000 0.000030 0.002855 0.000004
639 1587015674 0.000793 2.000000 0.000030 0.002855 0.000004
656 1587015690 0.085769 2.000000 0.062231 0.132690 0.015575
659 1587015690 20.184210 2.000000 20.118967 20.262578 814.809121
656 1587015691 0.085769 2.000000 0.062231 0.132690 0.015575
659 1587015691 20.184210 2.000000 20.118967 20.262578 814.809121
656 1587015692 0.085769 2.000000 0.062231 0.132690 0.015575
659 1587015692 20.184210 2.000000 20.118967 20.262578 814.809121
656 1587015693 0.085769 2.000000 0.062231 0.132690 0.015575
659 1587015693 20.184210 2.000000 20.118967 20.262578 814.809121
656 1587015694 0.085769 2.000000 0.062231 0.132690 0.015575
659 1587015694 20.184210 2.000000 20.118967 20.262578 814.809121
639 1587015700 0.000161 2.000000 0.000109 0.000243 0.000000
639 1587015701 0.000161 2.000000 0.000109 0.000243 0.000000
639 1587015702 0.000161 2.000000 0.000109 0.000243 0.000000
639 1587015703 0.000161 2.000000 0.000109 0.000243 0.000000
639 1587015704 0.000161 2.000000 0.000109 0.000243 0.000000
656 1587015710 0.024304 2.000000 0.010577 0.051407 0.001375
659 1587015710 20.113412 2.000000 20.079948 20.148532 809.099448
656 1587015711 0.024304 2.000000 0.010577 0.051407 0.001375
659 1587015711 20.113412 2.000000 20.079948 20.148532 809.099448
656 1587015712 0.024304 2.000000 0.010577 0.051407 0.001375
659 1587015712 20.113412 2.000000 20.079948 20.148532 809.099448
656 1587015713 0.024304 2.000000 0.010577 0.051407 0.001375
659 1587015713 20.113412 2.000000 20.079948 20.148532 809.099448
656 1587015714 0.024304 2.000000 0.010577 0.051407 0.001375
659 1587015714 20.113412 2.000000 20.079948 20.148532 809.099448
656 1587015720 0.023777 2.000000 0.010600 0.063305 0.001628
659 1587015720 20.062786 2.000000 20.039919 20.088677 805.031281
656 1587015721 0.023777 2.000000 0.010600 0.063305 0.001628
659 1587015721 20.062786 2.000000 20.039919 20.088677 805.031281
656 1587015722 0.023777 2.000000 0.010600 0.063305 0.001628
659 1587015722 20.062786 2.000000 20.039919 20.088677 805.031281
656 1587015723 0.023777 2.000000 0.010600 0.063305 0.001628
656 1587015724 0.023777 2.000000 0.010600 0.063305 0.001628
659 1587015723 20.062786 2.000000 20.039919 20.088677 805.031281
659 1587015724 20.062786 2.000000 20.039919 20.088677 805.031281
656 1587015730 0.058275 2.000000 0.023222 0.105448 0.007586
659 1587015730 20.108890 2.000000 20.075082 20.152320 808.735725
639 1587015730 0.000146 2.000000 0.000108 0.000189 0.000000
656 1587015731 0.058275 2.000000 0.023222 0.105448 0.007586
659 1587015731 20.108890 2.000000 20.075082 20.152320 808.735725
639 1587015731 0.000146 2.000000 0.000108 0.000189 0.000000
656 1587015732 0.058275 2.000000 0.023222 0.105448 0.007586
659 1587015732 20.108890 2.000000 20.075082 20.152320 808.735725
639 1587015732 0.000146 2.000000 0.000108 0.000189 0.000000
656 1587015733 0.058275 2.000000 0.023222 0.105448 0.007586
659 1587015733 20.108890 2.000000 20.075082 20.152320 808.735725
639 1587015733 0.000146 2.000000 0.000108 0.000189 0.000000
656 1587015734 0.058275 2.000000 0.023222 0.105448 0.007586
659 1587015734 20.108890 2.000000 20.075082 20.152320 808.735725
639 1587015734 0.000146 2.000000 0.000108 0.000189 0.000000
656 1587015740 0.017373 2.000000 0.007182 0.041060 0.000780
659 1587015740 20.046550 2.000000 20.024042 20.063327 803.728703
656 1587015741 0.017373 2.000000 0.007182 0.041060 0.000780
659 1587015741 20.046550 2.000000 20.024042 20.063327 803.728703
656 1587015742 0.017373 2.000000 0.007182 0.041060 0.000780
659 1587015742 20.046550 2.000000 20.024042 20.063327 803.728703
656 1587015743 0.017373 2.000000 0.007182 0.041060 0.000780
659 1587015743 20.046550 2.000000 20.024042 20.063327 803.728703
