637 1587015670 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015671 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015672 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015673 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015674 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015690 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015691 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015692 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015693 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015694 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015700 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015701 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015702 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015703 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015704 2.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015710 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015711 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015712 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015713 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015714 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015720 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015721 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015722 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015723 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015724 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015730 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015731 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015732 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015733 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015734 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015740 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015741 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015742 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015743 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015744 4.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015750 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015751 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015752 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015753 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015754 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015760 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015761 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015762 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015763 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015764 6.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015770 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015771 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015772 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015773 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015774 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015780 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015781 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015782 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015783 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015784 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015790 10.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015791 10.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015792 10.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015793 10.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015794 10.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015800 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015801 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015802 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015803 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015804 8.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015810 12.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015811 12.000000 -1.000000 -101.000000 0.000000 0.000000
637 1587015812 12.000000 -1.000000 -101.000000 0.000000 0.000000
